id,sentence1,sentence2,similarity,predicted_similarity
sick_train_4451,A man is thinking,A person is sitting,0.42,0.41240355372428894
sick_train_2882,A big group of people are standing and two are sitting on the couch,A group of five young adults are lounging indoors,0.7,0.6751535534858704
sts_train_4063,8 rockets fired from Gaza into southern Israel; none hurt,Ten rockets from Gaza land in southern Israel; none hurt,0.68,0.6713030338287354
sts_train_5725,Hezbollah targets Qaeda gathering along border with Syria,Belarus tightens security along the border with Ukraine,0.0,0.0464380718767643
sick_train_570,A man is breaking a slab of concrete with a sledge hammer,There is no man breaking a slab of concrete with a sledge hammer,0.9,0.8165683746337891
sick_train_5986,Two dogs are playing by a tree,Two dogs are playing by a plant,0.92,0.9564977884292603
sick_train_3410,There is no man in a hat playing a harp,A man in a hat is playing a harp,0.74,0.7864726781845093
sick_train_689,The yellow dog is drinking water from a bottle,The yellow dog is drinking water from a pot,0.78,0.8231721520423889
sts_train_2833,"Government bonds sold off sharply after Greenspan told Congress on Tuesday that the U.S. economy ""could very well be embarking on a period of extended growth"".","Greenspan told Congress on Tuesday the U.S. economy ""could very well be embarking on a period of sustained growth"".",0.6400000000000001,0.6713985204696655
sts_train_3269,"In a not-too-subtle swipe at Dean, he predicted Americans would not elect a Democrat ""who sounds an uncertain trumpet in these dangerous times.""","They will not elect as president a Democrat who sounds an uncertain trumpet in these dangerous times.""",0.7000000000000001,0.7024547457695007
sick_train_5480,The man is absently eating a banana by a tree,The man is eating a banana by a tree,0.9,0.9242236018180847
sick_train_664,A man is on a rock high above some trees and is standing in a strange position,A hiker is on top of the mountain and is doing a joyful dance,0.58,0.6430234909057617
sts_train_2325,"For the trillionth time, I've never said rehabilitation doesn't work.","The point you quote should say ""I never said rehabilitation could never work.""",0.68,0.7138606905937195
sts_train_5609,Ukraine's jailed opposition icon Tymoshenko walks free,Ukraine's opposition chief wants more protests,0.4,0.35910657048225403
sts_train_1994,A boy skateboards down the metal handrail at night.,"A brown dog runs on the sand, holding a stick.",0.0,-0.004774348810315132
sts_train_984,A woman boils eggs.,A woman places two eggs into a pot of water.,0.6000000000000001,0.683858335018158
sick_train_3203,A young gamer is playing with a child wearing a white coat,A young child is wearing a white coat and playing a game,0.727,0.7378085851669312
sick_train_2585,Two men with bikes are on the side of a snowy road,Two men are taking a break from a trip on a road covered by snow,0.64,0.7016856074333191
sts_train_282,A person is folding a square paper piece.,A man is folding paper.,0.65,0.7047981023788452
sts_train_496,A man and a woman are kissing each other.,A man and a woman are talking to each other.,0.12,0.2097165882587433
sick_train_3094,A girl dressed in purple and blue is walking beside her bike at night,"A stone woman and bicycle are on top of two purple columns, between which people are walking",0.36,0.4621540307998657
sick_train_2406,There is no man peeling an onion,A man is peeling an onion,0.6799999999999999,0.8020177483558655
sts_train_583,A woman is cutting a tomato.,A woman is slicing a potato.,0.2,0.46225592494010925
sts_train_2904,"Kansas City drafted outfielder Chris Lubanski, from Kennedy-Kenrick High School in Pennsylvania, with the fifth pick.","The Royals chose Chris Lubanski, a high school outfielder from Pennsylvania who hit .528, with the fifth pick.",0.68,0.6583190560340881
sts_train_4648,South Africa Admits Mistake Over 'Schizophrenic' Mandela Signer,South Africa admits possible 'mistake' over deaf signer at Mandela memorial,0.6400000000000001,0.6088927984237671
sts_train_3267,But the inadequate performance of students in various subgroups tagged the state as deficient under the federal No Child Left Behind act.,"But the inadequate performance of students in various subgroups, such as race, pushed the state onto the needs-improvement list under the federal No Child Left Behind Act.",0.8,0.7663649320602417
sts_train_4044,"Several dead, 550 injured in Argentina train crash",49 feared dead in Buenos Aires train crash,0.2799999999999999,0.33457210659980774
sts_train_2369,And Nugent was a complete fool to say what he said.,Natalie was a complete fool to have insulted their fan base.,0.12,0.1396946758031845
sts_train_3437,"Benchmark Treasury 10-year notes gained 17/32, yielding 4.015 percent.","The benchmark 10-year note was recently down 17/32, to yield 4.067 percent.",0.55,0.5453673005104065
sts_train_5059,Red Cross workers released in Ukraine,Red Cross members kidnapped in Syria,0.16,0.24144494533538818
sick_train_6198,A man is opening a box with a knife,A man is using a knife to open a box,0.967,0.9495035409927368
sick_train_6519,A tan dog which is dirty is rolling in the dirt and looking right at the camera,A dirty tan dog is rolling in the dirt and looking right at the camera,0.94,0.9313902854919434
sick_train_5191,A woman is breaking eggs,A shirtless man is posing with a girl who is hiking in a park,0.2,0.2038983255624771
sts_train_3357,"Elecia Battle, of Cleveland, told police she dropped her purse as she left the Quick Shop Food Mart last week after buying the ticket.",Elecia Battle dropped her purse after buying the Mega Millions Lottery ticket last week and believes the ticket blew away.,0.6666000000000001,0.6759116053581238
sick_train_1719,A small boy in a striped shirt is sliding out of a green tube,A little boy is sitting in a green tunnel with a smile on his face,0.6599999999999999,0.6825634241104126
sts_train_3459,investigators claim the british company was a cia cover. ,russian investigators stated that the british company was a cia cover.,0.8800000000000001,0.9362872242927551
sick_train_2301,There are no people flipping the tires of a tractor,Two people in a race are flipping the tires of a tractor,0.78,0.721049427986145
sick_train_24,Two children are rolling in clean water,Two boys are laying in the ocean close to the beach,0.6,0.6414747834205627
sts_train_3442,"However, other unions including the powerful CGT remained opposed to the reform and demanded the government begin fresh negotiations with them.","The powerful CGT and other unions remained opposed to the plans, however, and demanded the government renegotiate the reform with them.",0.8,0.8331340551376343
sick_train_4961,A man is slicing some garlic and putting away the bread,A man is putting garlic on some bread slices,0.6599999999999999,0.7374110817909241
sts_train_5501,Ukraine leader pledges crisis talks,Ukraine Leader Pledges Crisis Talks,1.0,1.018404245376587
sts_train_5028,Kevin Rudd sworn in as Australian prime minister,Rudd sworn in as Australia's new Prime Minister,1.0,1.0046902894973755
sick_train_1451,Two dogs are playing on a beach,A brown dog is running after a dark dog on a rocky shore,0.6,0.7270095348358154
sts_train_4432,Mexican singer Jenni Rivera believed killed in plane crash,"Jenni Rivera, Mexican music star, dies in plane crash",0.68,0.6568669080734253
sick_train_3183,A boy is looking at a calendar,A boy is shredding a calendar,0.64,0.6996443867683411
sick_train_4244,A dog is biting a can,A dog is dropping a can,0.6599999999999999,0.726013720035553
sts_train_1376,A double decker bus drives on a city street.,A red double decker bus driving down a street.,0.7200000000000001,0.8238800168037415
sts_train_5461,Israel frees Palestinian prisoners,Israel releases 26 Palestinian prisoners,0.92,0.8234149813652039
sick_train_4192,A man is playing a guitar,There is no man playing a guitar,0.7,0.803350031375885
sts_train_734,A cat is playing.,A woman is playing flute.,0.05,0.15247949957847595
sick_train_5290,Children in red shirts are playing in the leaves,Three kids are sitting in the leaves,0.7,0.7152860164642334
sts_train_453,A woman is stirring two eggs in a glass bowl.,A young girl is singing on a stage.,0.0,0.0194240752607584
sts_train_1380,a close up of a small cactus in a pot.,a close up of a woman holding a white puppy.,0.16,0.022793715819716454
sts_train_306,A man is looking at a computer monitor.,A man is using a laptop.,0.55,0.5565869212150574
sts_train_4424,Dolce and Gabbana convicted of tax evasion,Dolce and Gabbana Fined in Italian Tax Case,0.6000000000000001,0.6265262365341187
sts_train_223,A man is playing the guitar.,A man plays an acoustic guitar.,0.75,0.8210602402687073
sick_train_248,A teenage girl is storing away beads that are red,A teenage girl is wearing beads that are red,0.76,0.6908519864082336
sts_train_1848,A person is out in the water at the beach while the sun sets.,A person above their surfboard on the water.,0.6000000000000001,0.6554610133171082
sick_train_6107,The man is pouring oil on a few tomatoes,One person pours oil on a few tomatoes,0.92,0.8966594338417053
sick_train_2557,There is no woman slicing an eggplant,A woman is cutting a vegetable,0.6,0.7192496657371521
sick_train_2075,The girl likes red and isn't wearing beads for teenagers,"A young lady with light brown hair is wearing a red necklace, a sweatshirt and earrings and is smiling",0.4599999999999999,0.43703216314315796
sts_train_181,The woman is rolling dough.,A woman is flouring and rolling dough.,0.7530000000000001,0.8208144903182983
sick_train_6806,The man is playing the guitar,There is no man playing with a skull,0.24,0.24356603622436523
sts_train_1419,A goose flapping its wings in a body of water.,A black swan flapping its wings on the water.,0.6000000000000001,0.4876360297203064
sick_train_6607,One man is sitting on the chair,"The girl, who is little, is ruffling her hair",0.2,0.24312247335910797
sts_train_5690,Micronesia vice president to visit China,Vice President of Bolivia to visit China,0.4,0.37856003642082214
sts_train_30,A girl is flying a kite.,A girl running is flying a kite.,0.8,0.7263817191123962
sick_train_2747,A baby rhino is following an adult rhino,"A rhino, which is little, is following an adult rhino",0.9,0.900768518447876
