id,sentence1,sentence2,similarity,predicted_similarity
sick_train_4451,A man is thinking,A person is sitting,0.42,0.03357004001736641
sick_train_2882,A big group of people are standing and two are sitting on the couch,A group of five young adults are lounging indoors,0.7,0.03643795847892761
sts_train_4063,8 rockets fired from Gaza into southern Israel; none hurt,Ten rockets from Gaza land in southern Israel; none hurt,0.68,0.0349307656288147
sts_train_5725,Hezbollah targets Qaeda gathering along border with Syria,Belarus tightens security along the border with Ukraine,0.0,0.03689739108085632
sick_train_570,A man is breaking a slab of concrete with a sledge hammer,There is no man breaking a slab of concrete with a sledge hammer,0.9,0.03736609220504761
sick_train_5986,Two dogs are playing by a tree,Two dogs are playing by a plant,0.92,0.031768281012773514
sick_train_3410,There is no man in a hat playing a harp,A man in a hat is playing a harp,0.74,0.0359872430562973
sick_train_689,The yellow dog is drinking water from a bottle,The yellow dog is drinking water from a pot,0.78,0.03643795847892761
sts_train_2833,"Government bonds sold off sharply after Greenspan told Congress on Tuesday that the U.S. economy ""could very well be embarking on a period of extended growth"".","Greenspan told Congress on Tuesday the U.S. economy ""could very well be embarking on a period of sustained growth"".",0.6400000000000001,0.035544004291296005
sts_train_3269,"In a not-too-subtle swipe at Dean, he predicted Americans would not elect a Democrat ""who sounds an uncertain trumpet in these dangerous times.""","They will not elect as president a Democrat who sounds an uncertain trumpet in these dangerous times.""",0.7000000000000001,0.03599824383854866
sick_train_5480,The man is absently eating a banana by a tree,The man is eating a banana by a tree,0.9,0.03878288343548775
sick_train_664,A man is on a rock high above some trees and is standing in a strange position,A hiker is on top of the mountain and is doing a joyful dance,0.58,0.036338258534669876
sts_train_2325,"For the trillionth time, I've never said rehabilitation doesn't work.","The point you quote should say ""I never said rehabilitation could never work.""",0.68,0.036338258534669876
sts_train_5609,Ukraine's jailed opposition icon Tymoshenko walks free,Ukraine's opposition chief wants more protests,0.4,0.03737029805779457
sts_train_1994,A boy skateboards down the metal handrail at night.,"A brown dog runs on the sand, holding a stick.",0.0,0.03702099621295929
sts_train_984,A woman boils eggs.,A woman places two eggs into a pot of water.,0.6000000000000001,0.03702099621295929
sick_train_3203,A young gamer is playing with a child wearing a white coat,A young child is wearing a white coat and playing a game,0.727,0.03336349502205849
sick_train_2585,Two men with bikes are on the side of a snowy road,Two men are taking a break from a trip on a road covered by snow,0.64,0.03737029805779457
sts_train_282,A person is folding a square paper piece.,A man is folding paper.,0.65,0.03841842710971832
sts_train_496,A man and a woman are kissing each other.,A man and a woman are talking to each other.,0.12,0.03599824383854866
sick_train_3094,A girl dressed in purple and blue is walking beside her bike at night,"A stone woman and bicycle are on top of two purple columns, between which people are walking",0.36,0.03432358428835869
sick_train_2406,There is no man peeling an onion,A man is peeling an onion,0.6799999999999999,0.03432358428835869
sts_train_583,A woman is cutting a tomato.,A woman is slicing a potato.,0.2,0.036683786660432816
sts_train_2904,"Kansas City drafted outfielder Chris Lubanski, from Kennedy-Kenrick High School in Pennsylvania, with the fifth pick.","The Royals chose Chris Lubanski, a high school outfielder from Pennsylvania who hit .528, with the fifth pick.",0.68,0.035659950226545334
sts_train_4648,South Africa Admits Mistake Over 'Schizophrenic' Mandela Signer,South Africa admits possible 'mistake' over deaf signer at Mandela memorial,0.6400000000000001,0.0366753451526165
sts_train_3267,But the inadequate performance of students in various subgroups tagged the state as deficient under the federal No Child Left Behind act.,"But the inadequate performance of students in various subgroups, such as race, pushed the state onto the needs-improvement list under the federal No Child Left Behind Act.",0.8,0.033940836787223816
sts_train_4044,"Several dead, 550 injured in Argentina train crash",49 feared dead in Buenos Aires train crash,0.2799999999999999,0.034517768770456314
sts_train_2369,And Nugent was a complete fool to say what he said.,Natalie was a complete fool to have insulted their fan base.,0.12,0.03194466978311539
sts_train_3437,"Benchmark Treasury 10-year notes gained 17/32, yielding 4.015 percent.","The benchmark 10-year note was recently down 17/32, to yield 4.067 percent.",0.55,0.03692961484193802
sts_train_5059,Red Cross workers released in Ukraine,Red Cross members kidnapped in Syria,0.16,0.036005545407533646
sick_train_6198,A man is opening a box with a knife,A man is using a knife to open a box,0.967,0.038044847548007965
sick_train_6519,A tan dog which is dirty is rolling in the dirt and looking right at the camera,A dirty tan dog is rolling in the dirt and looking right at the camera,0.94,0.034984976053237915
sick_train_5191,A woman is breaking eggs,A shirtless man is posing with a girl who is hiking in a park,0.2,0.03377227857708931
sts_train_3357,"Elecia Battle, of Cleveland, told police she dropped her purse as she left the Quick Shop Food Mart last week after buying the ticket.",Elecia Battle dropped her purse after buying the Mega Millions Lottery ticket last week and believes the ticket blew away.,0.6666000000000001,0.03281804919242859
sick_train_1719,A small boy in a striped shirt is sliding out of a green tube,A little boy is sitting in a green tunnel with a smile on his face,0.6599999999999999,0.03265151381492615
sts_train_3459,investigators claim the british company was a cia cover. ,russian investigators stated that the british company was a cia cover.,0.8800000000000001,0.034984976053237915
sick_train_2301,There are no people flipping the tires of a tractor,Two people in a race are flipping the tires of a tractor,0.78,0.03712824359536171
sick_train_24,Two children are rolling in clean water,Two boys are laying in the ocean close to the beach,0.6,0.03712824359536171
sts_train_3442,"However, other unions including the powerful CGT remained opposed to the reform and demanded the government begin fresh negotiations with them.","The powerful CGT and other unions remained opposed to the plans, however, and demanded the government renegotiate the reform with them.",0.8,0.035641688853502274
sick_train_4961,A man is slicing some garlic and putting away the bread,A man is putting garlic on some bread slices,0.6599999999999999,0.037053413689136505
sts_train_5501,Ukraine leader pledges crisis talks,Ukraine Leader Pledges Crisis Talks,1.0,0.03594409301877022
sts_train_5028,Kevin Rudd sworn in as Australian prime minister,Rudd sworn in as Australia's new Prime Minister,1.0,0.036995742470026016
sick_train_1451,Two dogs are playing on a beach,A brown dog is running after a dark dog on a rocky shore,0.6,0.03204633295536041
sts_train_4432,Mexican singer Jenni Rivera believed killed in plane crash,"Jenni Rivera, Mexican music star, dies in plane crash",0.68,0.03601067513227463
sick_train_3183,A boy is looking at a calendar,A boy is shredding a calendar,0.64,0.03523612394928932
sick_train_4244,A dog is biting a can,A dog is dropping a can,0.6599999999999999,0.03740637004375458
sts_train_1376,A double decker bus drives on a city street.,A red double decker bus driving down a street.,0.7200000000000001,0.037237342447042465
sts_train_5461,Israel frees Palestinian prisoners,Israel releases 26 Palestinian prisoners,0.92,0.03664476424455643
sick_train_4192,A man is playing a guitar,There is no man playing a guitar,0.7,0.03658733889460564
sts_train_734,A cat is playing.,A woman is playing flute.,0.05,0.03641302138566971
sick_train_5290,Children in red shirts are playing in the leaves,Three kids are sitting in the leaves,0.7,0.037237342447042465
sts_train_453,A woman is stirring two eggs in a glass bowl.,A young girl is singing on a stage.,0.0,0.03641302138566971
sts_train_1380,a close up of a small cactus in a pot.,a close up of a woman holding a white puppy.,0.16,0.03641302138566971
sts_train_306,A man is looking at a computer monitor.,A man is using a laptop.,0.55,0.03601067513227463
sts_train_4424,Dolce and Gabbana convicted of tax evasion,Dolce and Gabbana Fined in Italian Tax Case,0.6000000000000001,0.037237342447042465
sts_train_223,A man is playing the guitar.,A man plays an acoustic guitar.,0.75,0.03664476424455643
sick_train_248,A teenage girl is storing away beads that are red,A teenage girl is wearing beads that are red,0.76,0.037056609988212585
sts_train_1848,A person is out in the water at the beach while the sun sets.,A person above their surfboard on the water.,0.6000000000000001,0.03207453712821007
sick_train_6107,The man is pouring oil on a few tomatoes,One person pours oil on a few tomatoes,0.92,0.03333969786763191
sick_train_2557,There is no woman slicing an eggplant,A woman is cutting a vegetable,0.6,0.03685371205210686
sick_train_2075,The girl likes red and isn't wearing beads for teenagers,"A young lady with light brown hair is wearing a red necklace, a sweatshirt and earrings and is smiling",0.4599999999999999,0.037513431161642075
sts_train_181,The woman is rolling dough.,A woman is flouring and rolling dough.,0.7530000000000001,0.036652930080890656
sick_train_6806,The man is playing the guitar,There is no man playing with a skull,0.24,0.03560512512922287
sts_train_1419,A goose flapping its wings in a body of water.,A black swan flapping its wings on the water.,0.6000000000000001,0.036652930080890656
sick_train_6607,One man is sitting on the chair,"The girl, who is little, is ruffling her hair",0.2,0.036652930080890656
