id,s1,s2,score
sick_train_1951,"['furiou', 'racer', 'green', 'grass', 'yell', 'hors', 'jump', 'obstacl']","['jockey', 'race', 'hors', 'field', 'complet', 'green']",0.5599999999999999
sick_train_6098,"['larg', 'dog', 'run', 'grass', 'tenni', 'ball', 'mouth']","['larg', 'dog', 'run', 'grass', 'tenni', 'ball', 'mouth']",0.7
sick_train_750,"['man', 'put', 'chicken', 'contain']","['man', 'put', 'food', 'box']",0.74
sick_train_1666,"['woman', 'take', 'eyeshadow']","['woman', 'put', 'eyeshadow']",0.72
sick_train_3286,"['woman', 'pull', 'sticki', 'goo', 'bowl']","['woman', 'put', 'sticki', 'goo', 'bowl']",0.6799999999999999
sick_train_6511,"['boy', 'red', 'shirt', 'front', 'long', 'blue', 'wall', 'suspici', 'rais', 'eyebrow', 'camera']","['boy', 'stand', 'front', 'blue', 'build', 'space', 'reserv', 'handicap', 'peopl']",0.48
sts_train_1421,"['black', 'white', 'imag', 'cat', 'lay', 'rug']","['black', 'white', 'pictur', 'cat', 'lay', 'rug']",1.0
sts_train_1542,"['tent', 'campsit', 'sunlit', 'forest']","['white', 'dog', 'beach', 'carri', 'stick', 'mouth']",0.0
sts_train_201,"['someon', 'feed', 'anim']","['someon', 'play', 'piano']",0.0
sts_train_2181,"['tell', 'u', 'charg']","['ye', 'charg']",0.8
sick_train_1307,"['woman', 'stage', 'danc']","['woman', 'danc', 'stage']",0.5599999999999999
sick_train_3757,"['person', 'wear', 'blue', 'shirt', 'walk', 'barefoot', 'tenni', 'court']","['barefoot', 'man', 'pajama', 'look', 'toward', 'sky', 'walk', 'tenni', 'court']",0.74
sick_train_2104,"['hors', 'race']","['hors', 'race']",0.62
sick_train_39,"['cow', 'eat', 'hay']","['cow', 'graze']",0.8400000000000001
sick_train_1860,"['man', 'crouch', 'hold', 'camera']","['person', 'crouch', 'hold', 'camera']",0.92
sick_train_3322,"['cat', 'run', 'across', 'gravel']","['dog', 'run', 'across', 'gravel']",0.6799999999999999
sts_train_1548,"['tan', 'dog', 'jump', 'catch', 'tenni', 'ball']","['red', 'dog', 'jump', 'catch', 'tenni', 'ball', 'mouth']",0.6000000000000001
sick_train_697,"['sea', 'turtl', 'hunt', 'fish']","['sea', 'turtl', 'hunt', 'food']",0.9
sick_train_2202,"['ladi', 'measur', 'ankl', 'anoth', 'woman']","['woman', 'measur', 'woman']",0.94
sick_train_3298,"['black', 'white', 'dog', 'play', 'tatter', 'volleybal', 'brown', 'field']","['black', 'white', 'dog', 'play', 'frisbe', 'brown', 'field']",0.6599999999999999
sts_train_4791,"['south', 'korean', 'worker', 'start', 'leav', 'joint', 'factori', 'zone']","['south', 'korean', 'worker', 'set', 'leav', 'joint', 'factori', 'zone']",0.76
sick_train_2783,"['man', 'cowboy', 'hat', 'walk', 'market', 'put', 'hand', 'pocket']","['walker', 'hat', 'store', 'men']",0.38
sick_train_1186,"['man', 'use', 'knife', 'open', 'box']","['man', 'play', 'guitar']",0.26
sick_train_547,"['big', 'brown', 'white', 'spot', 'dog', 'lie', 'jacket', 'street']","['dog', 'nap', 'park']",0.58
sts_train_5032,"['red', 'sox', 'beat', 'tiger', 'reach', 'world', 'seri']","['red', 'sox', 'beat', 'tiger', 'num', 'advanc', 'world', 'seri']",0.8800000000000001
sick_train_5264,"['one', 'man', 'ride', 'hors']","['man', 'ride', 'hors']",0.94
sick_train_3862,"['woman', 'wear', 'egyptian', 'headdress']","['egyptian', 'wear', 'woman', 'headdress']",0.78
sts_train_2723,"['power', 'back', 'state', 'worker', 'head', 'back', 'job', 'friday', 'morn']","['pataki', 'said', 'power', 'restor', 'state', 'worker', 'would', 'back', 'job', 'friday', 'morn']",0.52
sts_train_141,"['someon', 'slice', 'veget']","['someon', 'slice', 'tomato']",0.6000000000000001
sts_train_2147,"['read', 'never', 'met', 'anyon', 'proabort']","['never', 'met', 'anyon', 'proabort']",0.96
sts_train_3801,"['num', 'dead', 'suicid', 'attack', 'yemen', 'polic', 'academi']","['au', 'forc', 'intensifi', 'attack', 'somali', 'rebel']",0.08
sts_train_5405,"['iran', 'say', 'readi', 'fresh', 'round', 'nuclear', 'talk']","['iran', 'khamenei', 'renew', 'support', 'nuclear', 'talk']",0.7200000000000001
sts_train_19,"['cat', 'rub', 'babi', 'face']","['cat', 'rub', 'babi']",0.76
sts_train_4495,"['car', 'bomb', 'kill', 'num', 'damascu']","['car', 'bomb', 'kill', 'num', 'civilian', 'iraqi', 'capit']",0.2799999999999999
sts_train_2620,"['report', 'rank', 'num', 'larg', 'compani', 'base', 'employ', 'market', 'procur', 'commun', 'reinvest', 'charit', 'donat']","['three', 'dillard', 'respond', 'survey', 'rank', 'num', 'larg', 'compani', 'employ', 'market', 'procur', 'commun', 'reinvest', 'charit', 'donat']",0.6000000000000001
sick_train_4518,"['woman', 'chop', 'octopu']","['woman', 'chop', 'octopu']",0.6799999999999999
sts_train_932,"['man', 'sang', 'stage', 'microphon']","['man', 'suit', 'stand', 'microphon', 'sing']",0.7000000000000001
sts_train_4665,"['man', 'knife', 'arrest', 'entranc', 'buckingham', 'palac']","['man', 'charg', 'buckingham', 'palac', 'arrest']",0.44
sick_train_4451,"['man', 'think']","['person', 'sit']",0.42
sick_train_2882,"['big', 'group', 'peopl', 'stand', 'two', 'sit', 'couch']","['group', 'five', 'young', 'adult', 'loung', 'indoor']",0.7
sts_train_4063,"['num', 'rocket', 'fire', 'gaza', 'southern', 'israel', 'none', 'hurt']","['ten', 'rocket', 'gaza', 'land', 'southern', 'israel', 'none', 'hurt']",0.68
sts_train_5725,"['hezbollah', 'target', 'qaeda', 'gather', 'along', 'border', 'syria']","['belaru', 'tighten', 'secur', 'along', 'border', 'ukrain']",0.0
sick_train_570,"['man', 'break', 'slab', 'concret', 'sledg', 'hammer']","['man', 'break', 'slab', 'concret', 'sledg', 'hammer']",0.9
sick_train_5986,"['two', 'dog', 'play', 'tree']","['two', 'dog', 'play', 'plant']",0.92
sick_train_3410,"['man', 'hat', 'play', 'harp']","['man', 'hat', 'play', 'harp']",0.74
sick_train_689,"['yellow', 'dog', 'drink', 'water', 'bottl']","['yellow', 'dog', 'drink', 'water', 'pot']",0.78
sts_train_2833,"['govern', 'bond', 'sold', 'sharpli', 'greenspan', 'told', 'congress', 'tuesday', 'u', 'economi', 'could', 'well', 'embark', 'period', 'extend', 'growth']","['greenspan', 'told', 'congress', 'tuesday', 'u', 'economi', 'could', 'well', 'embark', 'period', 'sustain', 'growth']",0.6400000000000001
sts_train_3269,"['nottoosubtl', 'swipe', 'dean', 'predict', 'american', 'would', 'elect', 'democrat', 'sound', 'uncertain', 'trumpet', 'danger', 'time']","['elect', 'presid', 'democrat', 'sound', 'uncertain', 'trumpet', 'danger', 'time']",0.7000000000000001
sick_train_5480,"['man', 'absent', 'eat', 'banana', 'tree']","['man', 'eat', 'banana', 'tree']",0.9
sick_train_664,"['man', 'rock', 'high', 'tree', 'stand', 'strang', 'posit']","['hiker', 'top', 'mountain', 'joy', 'danc']",0.58
sts_train_2325,"['trillionth', 'time', 'ive', 'never', 'said', 'rehabilit', 'doesnt', 'work']","['point', 'quot', 'say', 'never', 'said', 'rehabilit', 'could', 'never', 'work']",0.68
sts_train_5609,"['ukrain', 'jail', 'opposit', 'icon', 'tymoshenko', 'walk', 'free']","['ukrain', 'opposit', 'chief', 'want', 'protest']",0.4
sts_train_1994,"['boy', 'skateboard', 'metal', 'handrail', 'night']","['brown', 'dog', 'run', 'sand', 'hold', 'stick']",0.0
sts_train_984,"['woman', 'boil', 'egg']","['woman', 'place', 'two', 'egg', 'pot', 'water']",0.6000000000000001
sick_train_3203,"['young', 'gamer', 'play', 'child', 'wear', 'white', 'coat']","['young', 'child', 'wear', 'white', 'coat', 'play', 'game']",0.727
sick_train_2585,"['two', 'men', 'bike', 'side', 'snowi', 'road']","['two', 'men', 'take', 'break', 'trip', 'road', 'cover', 'snow']",0.64
sts_train_282,"['person', 'fold', 'squar', 'paper', 'piec']","['man', 'fold', 'paper']",0.65
sts_train_496,"['man', 'woman', 'kiss']","['man', 'woman', 'talk']",0.12
sick_train_3094,"['girl', 'dress', 'purpl', 'blue', 'walk', 'besid', 'bike', 'night']","['stone', 'woman', 'bicycl', 'top', 'two', 'purpl', 'column', 'peopl', 'walk']",0.36
sick_train_2406,"['man', 'peel', 'onion']","['man', 'peel', 'onion']",0.6799999999999999
sts_train_583,"['woman', 'cut', 'tomato']","['woman', 'slice', 'potato']",0.2
sts_train_2904,"['kansa', 'citi', 'draft', 'outfield', 'chri', 'lubanski', 'kennedykenrick', 'high', 'school', 'pennsylvania', 'fifth', 'pick']","['royal', 'chose', 'chri', 'lubanski', 'high', 'school', 'outfield', 'pennsylvania', 'hit', 'num', 'fifth', 'pick']",0.68
sts_train_4648,"['south', 'africa', 'admit', 'mistak', 'schizophren', 'mandela', 'signer']","['south', 'africa', 'admit', 'possibl', 'mistak', 'deaf', 'signer', 'mandela', 'memori']",0.6400000000000001
sts_train_3267,"['inadequ', 'perform', 'student', 'variou', 'subgroup', 'tag', 'state', 'defici', 'feder', 'child', 'left', 'behind', 'act']","['inadequ', 'perform', 'student', 'variou', 'subgroup', 'race', 'push', 'state', 'onto', 'needsimprov', 'list', 'feder', 'child', 'left', 'behind', 'act']",0.8
sts_train_4044,"['sever', 'dead', 'num', 'injur', 'argentina', 'train', 'crash']","['num', 'fear', 'dead', 'bueno', 'air', 'train', 'crash']",0.2799999999999999
sts_train_2369,"['nugent', 'complet', 'fool', 'say', 'said']","['natali', 'complet', 'fool', 'insult', 'fan', 'base']",0.12
sts_train_3437,"['benchmark', 'treasuri', 'numyear', 'note', 'gain', 'num', 'yield', 'num', 'percent']","['benchmark', 'numyear', 'note', 'recent', 'num', 'yield', 'num', 'percent']",0.55
sts_train_5059,"['red', 'cross', 'worker', 'releas', 'ukrain']","['red', 'cross', 'member', 'kidnap', 'syria']",0.16
sick_train_6198,"['man', 'open', 'box', 'knife']","['man', 'use', 'knife', 'open', 'box']",0.967
sick_train_6519,"['tan', 'dog', 'dirti', 'roll', 'dirt', 'look', 'right', 'camera']","['dirti', 'tan', 'dog', 'roll', 'dirt', 'look', 'right', 'camera']",0.94
sick_train_5191,"['woman', 'break', 'egg']","['shirtless', 'man', 'pose', 'girl', 'hike', 'park']",0.2
sts_train_3357,"['elecia', 'battl', 'cleveland', 'told', 'polic', 'drop', 'purs', 'left', 'quick', 'shop', 'food', 'mart', 'last', 'week', 'buy', 'ticket']","['elecia', 'battl', 'drop', 'purs', 'buy', 'mega', 'million', 'lotteri', 'ticket', 'last', 'week', 'belief', 'ticket', 'blew', 'away']",0.6666000000000001
sick_train_1719,"['small', 'boy', 'stripe', 'shirt', 'slide', 'green', 'tube']","['littl', 'boy', 'sit', 'green', 'tunnel', 'smile', 'face']",0.6599999999999999
sts_train_3459,"['investig', 'claim', 'british', 'compani', 'cia', 'cover']","['russian', 'investig', 'state', 'british', 'compani', 'cia', 'cover']",0.8800000000000001
sick_train_2301,"['peopl', 'flip', 'tire', 'tractor']","['two', 'peopl', 'race', 'flip', 'tire', 'tractor']",0.78
sick_train_24,"['two', 'child', 'roll', 'clean', 'water']","['two', 'boy', 'lay', 'ocean', 'close', 'beach']",0.6
sts_train_3442,"['howev', 'union', 'includ', 'power', 'cgt', 'remain', 'oppos', 'reform', 'demand', 'govern', 'begin', 'fresh', 'negoti']","['power', 'cgt', 'union', 'remain', 'oppos', 'plan', 'howev', 'demand', 'govern', 'renegoti', 'reform']",0.8
sick_train_4961,"['man', 'slice', 'garlic', 'put', 'away', 'bread']","['man', 'put', 'garlic', 'bread', 'slice']",0.6599999999999999
sts_train_5501,"['ukrain', 'leader', 'pledg', 'crisi', 'talk']","['ukrain', 'leader', 'pledg', 'crisi', 'talk']",1.0
sts_train_5028,"['kevin', 'rudd', 'sworn', 'australian', 'prime', 'minist']","['rudd', 'sworn', 'australia', 'new', 'prime', 'minist']",1.0
sick_train_1451,"['two', 'dog', 'play', 'beach']","['brown', 'dog', 'run', 'dark', 'dog', 'rocki', 'shore']",0.6
sts_train_4432,"['mexican', 'singer', 'jenni', 'rivera', 'believ', 'kill', 'plane', 'crash']","['jenni', 'rivera', 'mexican', 'music', 'star', 'dy', 'plane', 'crash']",0.68
sick_train_3183,"['boy', 'look', 'calendar']","['boy', 'shred', 'calendar']",0.64
sick_train_4244,"['dog', 'bite']","['dog', 'drop']",0.6599999999999999
sts_train_1376,"['doubl', 'decker', 'bu', 'drive', 'citi', 'street']","['red', 'doubl', 'decker', 'bu', 'drive', 'street']",0.7200000000000001
sts_train_5461,"['israel', 'free', 'palestinian', 'prison']","['israel', 'releas', 'num', 'palestinian', 'prison']",0.92
sick_train_4192,"['man', 'play', 'guitar']","['man', 'play', 'guitar']",0.7
sts_train_734,"['cat', 'play']","['woman', 'play', 'flute']",0.05
sick_train_5290,"['child', 'red', 'shirt', 'play', 'leaf']","['three', 'kid', 'sit', 'leaf']",0.7
sts_train_453,"['woman', 'stir', 'two', 'egg', 'glass', 'bowl']","['young', 'girl', 'sing', 'stage']",0.0
sts_train_1380,"['close', 'small', 'cactu', 'pot']","['close', 'woman', 'hold', 'white', 'puppi']",0.16
sts_train_306,"['man', 'look', 'comput', 'monitor']","['man', 'use', 'laptop']",0.55
sts_train_4424,"['dolc', 'gabbana', 'convict', 'tax', 'evas']","['dolc', 'gabbana', 'fine', 'italian', 'tax', 'case']",0.6000000000000001
sts_train_223,"['man', 'play', 'guitar']","['man', 'play', 'acoust', 'guitar']",0.75
sick_train_248,"['teenag', 'girl', 'store', 'away', 'bead', 'red']","['teenag', 'girl', 'wear', 'bead', 'red']",0.76
sts_train_1848,"['person', 'water', 'beach', 'sun', 'set']","['person', 'surfboard', 'water']",0.6000000000000001
sick_train_6107,"['man', 'pour', 'oil', 'tomato']","['one', 'person', 'pour', 'oil', 'tomato']",0.92
sick_train_2557,"['woman', 'slice', 'eggplant']","['woman', 'cut', 'veget']",0.6
sick_train_2075,"['girl', 'like', 'red', 'isnt', 'wear', 'bead', 'teenag']","['young', 'ladi', 'light', 'brown', 'hair', 'wear', 'red', 'necklac', 'sweatshirt', 'ear', 'smile']",0.4599999999999999
sts_train_181,"['woman', 'roll', 'dough']","['woman', 'flour', 'roll', 'dough']",0.7530000000000001
sick_train_6806,"['man', 'play', 'guitar']","['man', 'play', 'skull']",0.24
sts_train_1419,"['goos', 'flap', 'wing', 'bodi', 'water']","['black', 'swan', 'flap', 'wing', 'water']",0.6000000000000001
sick_train_6607,"['one', 'man', 'sit', 'chair']","['girl', 'littl', 'ruffl', 'hair']",0.2
sts_train_5690,"['micronesia', 'vice', 'presid', 'visit', 'china']","['vice', 'presid', 'bolivia', 'visit', 'china']",0.4
sts_train_30,"['girl', 'fli', 'kite']","['girl', 'run', 'fli', 'kite']",0.8
sick_train_2747,"['babi', 'rhino', 'follow', 'adult', 'rhino']","['rhino', 'littl', 'follow', 'adult', 'rhino']",0.9
sick_train_4423,"['dog', 'catch', 'blue', 'ball']","['dog', 'catch', 'blue', 'ball']",0.763
sick_train_5552,"['two', 'littl', 'boy', 'wear', 'tuxedo']","['two', 'littl', 'kid', 'wear', 'tuxedo']",0.8400000000000001
sts_train_4612,"['kerri', 'visit', 'jordan', 'israelpalestinian', 'peac', 'agenda']","['kerri', 'postpon', 'visit', 'israel', 'one', 'week']",0.5
sick_train_2200,"['littl', 'girl', 'wear', 'pink', 'shirt', 'play', 'tball', 'take', 'swing']","['littl', 'girl', 'hit', 'basebal', 'tee']",0.72
sts_train_4416,"['man', 'sentenc', 'num', 'year', 'prison']","['ariel', 'castro', 'sentenc', 'num', 'year', 'prison']",0.08
sts_train_3475,"['russian', 'offici', 'call', 'confer', 'convent', 'forc', 'europ', 'treati', 'discu', 'ratif', 'amend', 'treati']","['antonov', 'spoke', 'day', 'confer', 'convent', 'forc', 'europ', 'treati']",0.6400000000000001
sts_train_1851,"['two', 'femal', 'jump', 'swing']","['two', 'girl', 'jump', 'swing']",0.92
sick_train_6507,"['ladi', 'break', 'raw', 'egg', 'bowl']","['woman', 'crack', 'egg', 'bowl']",0.94
sts_train_2999,"['dean', 'told', 'report', 'travel', 'numciti', 'sleepless', 'summer', 'tour', 'consid', 'campaign', 'texa', 'challeng']","['today', 'dean', 'end', 'fourday', 'numciti', 'sleepless', 'summer', 'tour', 'chicago', 'new', 'york']",0.52
sick_train_7000,"['person', 'peel', 'onion']","['person', 'peel', 'onion']",0.8
sts_train_3352,"['indict', 'said', 'attend', 'import', 'meet', 'plan', 'attack', 'recruit', 'fellow', 'bomber', 'coordin', 'oper']","['samudra', 'present', 'bangkok', 'indict', 'said', 'attend', 'seri', 'meet', 'attack', 'recruit', 'fellow', 'bomber', 'coordin', 'oper']",0.6400000000000001
sts_train_4361,"['swiss', 'tourist', 'gangrap', 'india']","['swiss', 'tourist', 'gang', 'rape', 'india', 'say', 'polic']",1.0
sts_train_2202,"['he', 'wealthi', 'he', 'success']","['hate', 'peopl', 'success']",0.16
sts_train_3918,"['num', 'aid', 'worker', 'freed', 'oper', 'afghanistan']","['suicid', 'bomber', 'kill', 'num', 'mosqu', 'afghanistan']",0.16
sick_train_918,"['woman', 'cut', 'shrimp']","['woman', 'cut', 'shrimp']",0.7
sick_train_6710,"['girl', 'white', 'dress', 'stand']","['littl', 'girl', 'smile', 'run', 'outsid']",0.42
sts_train_2084,"['vessel', 'fill', 'mani', 'wonder']","['chuck', 'close', 'vessel', 'fill', 'mani', 'wonder']",0.7200000000000001
sts_train_981,"['doctor', 'help', 'patient']","['doctor', 'tri', 'reviv', 'man']",0.5599999999999999
sick_train_923,"['man', 'remov', 'food', 'box']","['man', 'put', 'food', 'box']",0.6799999999999999
sts_train_1169,"['buddha', 'statu', 'sit', 'tabl', 'wooden', 'tabl', 'runner']","['bird', 'stand', 'top', 'wooden', 'fencepost']",0.08
sick_train_6238,"['man', 'sit', 'train', 'rest', 'hand', 'face']","['beard', 'man', 'sit', 'train']",0.76
sick_train_2399,"['nobodi', 'rins', 'steak', 'water']","['man', 'rins', 'larg', 'steak']",0.76
sts_train_75,"['woman', 'peel', 'potato']","['woman', 'peel', 'appl']",0.4
sick_train_6631,"['man', 'ride', 'hors', 'creek']","['man', 'ride', 'hors']",0.8
sts_train_772,"['white', 'cat', 'perch', 'small', 'wooden', 'cabinet', 'look', 'outsid', 'window']","['cat', 'perch', 'tabl', 'look', 'window']",0.68
sts_train_2619,"['center', 'presid', 'joseph', 'torsella', 'struck', 'head', 'abl', 'walk', 'ambul']","['nation', 'constitut', 'center', 'presid', 'joseph', 'torsella', 'hit', 'head', 'knock', 'knee']",0.6666000000000001
sts_train_243,"['woman', 'play', 'game', 'man']","['man', 'play', 'piano']",0.12
sick_train_1146,"['three', 'men', 'danc']","['men', 'danc']",0.72
sts_train_1467,"['bald', 'man', 'touch', 'nose', 'black', 'hors', 'side', 'fenc']","['bald', 'man', 'beard', 'pet', 'nose', 'black', 'white', 'hors', 'fenc']",0.68
sts_train_1399,"['blue', 'orang', 'airplan', 'fli', 'land', 'gear']","['red', 'blue', 'plane', 'fli', 'land', 'gear']",0.52
sts_train_934,"['man', 'hold', 'frog']","['man', 'empti', 'plastic', 'contain']",0.12
sts_train_3047,"['captain', 'robert', 'ramsey', 'u', 'numst', 'armour', 'divis', 'said', 'truck', 'explod', 'outsid', 'build', 'numam', 'one', 'compound', 'outer', 'wall', 'collaps']","['captain', 'robert', 'ramsey', 'u', 'numst', 'armor', 'divis', 'said', 'truck', 'explod', 'outsid', 'build', 'around', 'num']",0.6400000000000001
sick_train_727,"['person', 'tear', 'paper']","['person', 'tear', 'paper']",0.6
sts_train_5171,"['asian', 'market', 'mix', 'china', 'trade', 'data']","['asian', 'market', 'slump', 'central', 'bank', 'stimulu', 'fear']",0.2799999999999999
sick_train_4960,"['woman', 'put', 'makeup', 'man']","['man', 'face', 'paint', 'woman']",0.9
sts_train_5601,"['u', 'up', 'pressur', 'israel', 'un', 'demand', 'gaza', 'truce']","['u', 'un', 'pressur', 'israel', 'gaza']",0.8
sts_train_617,"['man', 'write', 'book']","['man', 'write', 'paper']",0.5750000000000001
sick_train_1147,"['dog', 'excitedli', 'play', 'water', 'grass']","['snap', 'depict', 'water', 'fall', 'droplet', 'dog']",0.58
sts_train_1025,"['group', 'peopl', 'sit', 'around', 'tabl', 'food']","['group', 'peopl', 'sit', 'around', 'tabl', 'food', 'beer']",0.8
sts_train_5245,"['east', 'harlem', 'explos', 'death', 'toll', 'rise']","['mexico', 'storm', 'death', 'toll', 'continu', 'rise']",0.0
sick_train_1201,"['person', 'wear', 'jean', 'sit', 'happili', 'top', 'hors', 'saddl']","['woman', 'jean', 'sit', 'saddl', 'hors']",0.8400000000000001
sts_train_1589,"['man', 'kite', 'surf', 'away', 'camera']","['man', 'sky', 'surf', 'water']",0.5599999999999999
sts_train_4379,"['man', 'set', 'fire', 'nation', 'mall', 'dy', 'injuri']","['man', 'set', 'ablaz', 'nation', 'mall', 'dy']",1.0
